Cod_Comunidad,Comunidad,Cod_Provincia,Provincia,Codigo,Municipio,Hombres,Mujeres,Habitantes,Latitud,Longitud,Altitud
7,07 Castilla y León,9,09 Burgos,9381,09381 Tinieblas de la Sierra,13,10,23,42.17256,-3.363317,1117.56
7,07 Castilla y León,9,09 Burgos,9382,09382 Tobar,20,7,27,42.48387,-3.938603,881.2235
7,07 Castilla y León,9,09 Burgos,9384,09384 Tordómar,164,134,298,42.04587,-3.864727,810.6567
7,07 Castilla y León,9,09 Burgos,9386,09386 Torrecilla del Monte,42,37,79,42.09386,-3.694269,940.4993
7,07 Castilla y León,9,09 Burgos,9387,09387 Torregalindo,69,54,123,41.58224,-3.753572,837.1947
7,07 Castilla y León,9,09 Burgos,9388,09388 Torrelara,21,11,32,42.16608,-3.516533,994.3602
7,07 Castilla y León,9,09 Burgos,9389,09389 Torrepadre,38,27,65,42.04362,-3.936996,804.0082
7,07 Castilla y León,9,09 Burgos,9390,09390 Torresandino,296,278,574,41.82946,-3.910012,855.1797
7,07 Castilla y León,9,09 Burgos,9392,09392 Tosantos,28,25,53,42.41386,-3.243547,821.4364
7,07 Castilla y León,9,09 Burgos,9394,09394 Trespaderne,350,363,713,42.8019,-3.391455,553.7908
7,07 Castilla y León,9,09 Burgos,9395,09395 Tubilla del Agua,83,45,128,42.70913,-3.803644,765.2631
7,07 Castilla y León,9,09 Burgos,9396,09396 Tubilla del Lago,90,81,171,41.80146,-3.586656,890.4365
7,07 Castilla y León,9,09 Burgos,9391,09391 Tórtoles de Esgueva,219,168,387,41.81652,-4.020943,847.5756
7,07 Castilla y León,9,09 Burgos,9400,09400 Vadocondes,202,162,364,41.63945,-3.573707,811.2837
7,07 Castilla y León,9,09 Burgos,9403,09403 Valdeande,57,41,98,41.83434,-3.527793,953.6688
7,07 Castilla y León,9,09 Burgos,9405,09405 Valdezate,70,51,121,41.60155,-3.930578,819.2969
7,07 Castilla y León,9,09 Burgos,9406,09406 Valdorros,210,165,375,42.17222,-3.708914,902.2606
7,07 Castilla y León,9,09 Burgos,9408,09408 Vallarta de Bureba,27,15,42,42.58826,-3.204902,716.6888
7,07 Castilla y León,9,09 Burgos,9908,09908 Valle de Losa,281,215,496,42.98667,-3.219167,697.9474
7,07 Castilla y León,9,09 Burgos,9409,09409 Valle de Manzanedo,63,52,115,42.89895,-3.690677,620.3103
7,07 Castilla y León,9,09 Burgos,9410,09410 Valle de Mena,2094,2046,4140,43.1,-3.283333,316.4509
7,07 Castilla y León,9,09 Burgos,9411,09411 Valle de Oca,96,67,163,42.43333,-3.316667,861.2545
7,07 Castilla y León,9,09 Burgos,9902,09902 Valle de Santibáñez,284,195,479,42.48272,-3.822472,956.8112
7,07 Castilla y León,9,09 Burgos,9905,09905 Valle de Sedano,232,177,409,42.71544,-3.749611,758.8844
7,07 Castilla y León,9,09 Burgos,9412,09412 Valle de Tobalina,472,391,863,42.792,-3.271,551.9635
7,07 Castilla y León,9,09 Burgos,9413,09413 Valle de Valdebezana,265,217,482,42.97055,-3.785833,837.9944
7,07 Castilla y León,9,09 Burgos,9414,09414 Valle de Valdelaguna,113,78,191,42.11555,-3.145555,1153.362
7,07 Castilla y León,9,09 Burgos,9415,09415 Valle de Valdelucio,189,141,330,42.71822,-4.092333,956.92
7,07 Castilla y León,9,09 Burgos,9416,09416 Valle de Zamanzas,29,16,45,42.85333,-3.749722,732.0581
7,07 Castilla y León,9,09 Burgos,9904,09904 Valle de las Navas,318,225,543,42.45806,-3.638333,880.0316
7,07 Castilla y León,9,09 Burgos,9417,09417 Vallejera,23,16,39,42.18224,-4.151447,809.662
7,07 Castilla y León,9,09 Burgos,9418,09418 Valles de Palenzuela,43,32,75,42.11949,-4.076557,800.1052
7,07 Castilla y León,9,09 Burgos,9419,09419 Valluércanes,43,20,63,42.57304,-3.119017,702.7288
7,07 Castilla y León,9,09 Burgos,9407,09407 Valmala,13,13,26,42.30535,-3.25509,992.0233
7,07 Castilla y León,9,09 Burgos,9422,"09422 Vid de Bureba, La",13,11,24,42.63091,-3.300676,695.98
7,07 Castilla y León,9,09 Burgos,9421,"09421 Vid y Barrios, La",140,105,245,41.62967,-3.490485,821.0573
7,07 Castilla y León,9,09 Burgos,9423,09423 Vileña,17,10,27,42.62206,-3.323521,664.5483
7,07 Castilla y León,9,09 Burgos,9427,09427 Villadiego,799,656,1455,42.51575,-4.010096,839.8806
7,07 Castilla y León,9,09 Burgos,9428,09428 Villaescusa de Roa,48,42,90,41.72776,-4.016985,897.6312
7,07 Castilla y León,9,09 Burgos,9429,09429 Villaescusa la Sombría,41,19,60,42.41518,-3.418952,905.8726
7,07 Castilla y León,9,09 Burgos,9430,09430 Villaespasa,14,8,22,42.09895,-3.402259,960.8056
7,07 Castilla y León,9,09 Burgos,9431,09431 Villafranca Montes de Oca,76,46,122,42.38651,-3.309347,957.1002
7,07 Castilla y León,9,09 Burgos,9432,09432 Villafruela,86,57,143,41.91651,-3.913288,909.7965
7,07 Castilla y León,9,09 Burgos,9433,09433 Villagalijo,30,22,52,42.34863,-3.191916,896.4912
7,07 Castilla y León,9,09 Burgos,9434,09434 Villagonzalo Pedernales,995,887,1882,42.30135,-3.736424,901.259
7,07 Castilla y León,9,09 Burgos,9437,09437 Villahoz,162,125,287,42.07693,-3.912524,825.1154
7,07 Castilla y León,9,09 Burgos,9438,09438 Villalba de Duero,372,334,706,41.6824,-3.745252,812.4379
7,07 Castilla y León,9,09 Burgos,9439,09439 Villalbilla de Burgos,811,703,1514,42.34708,-3.779343,840.6373
7,07 Castilla y León,9,09 Burgos,9440,09440 Villalbilla de Gumiel,49,25,74,41.80642,-3.626274,912.6685
7,07 Castilla y León,9,09 Burgos,9441,09441 Villaldemiro,52,39,91,42.2471,-3.984738,808.5146
7,07 Castilla y León,9,09 Burgos,9442,09442 Villalmanzo,222,188,410,42.04841,-3.741645,856.2233
7,07 Castilla y León,9,09 Burgos,9444,09444 Villamayor de Treviño,32,24,56,42.4595,-4.119967,820.1368
7,07 Castilla y León,9,09 Burgos,9443,09443 Villamayor de los Montes,78,82,160,42.10576,-3.766267,886.0144
7,07 Castilla y León,9,09 Burgos,9445,09445 Villambistia,32,11,43,42.40631,-3.262168,853.298
7,07 Castilla y León,9,09 Burgos,9446,09446 Villamedianilla,6,3,9,42.16063,-4.146362,799.8643
7,07 Castilla y León,9,09 Burgos,9447,09447 Villamiel de la Sierra,26,17,43,42.19164,-3.41759,1149.774
7,07 Castilla y León,9,09 Burgos,9448,09448 Villangómez,139,93,232,42.17881,-3.776208,845.0154
7,07 Castilla y León,9,09 Burgos,9449,09449 Villanueva de Argaño,73,49,122,42.3799,-3.93297,837.6054
7,07 Castilla y León,9,09 Burgos,9450,09450 Villanueva de Carazo,17,10,27,41.98323,-3.324481,1059.717
7,07 Castilla y León,9,09 Burgos,9451,09451 Villanueva de Gumiel,140,139,279,41.73724,-3.626348,844.9825
7,07 Castilla y León,9,09 Burgos,9454,09454 Villanueva de Teba,23,19,42,42.64913,-3.162595,722.023
7,07 Castilla y León,9,09 Burgos,9455,09455 Villaquirán de la Puebla,28,18,46,42.2832,-4.101557,812.8803
7,07 Castilla y León,9,09 Burgos,9456,09456 Villaquirán de los Infantes,74,64,138,42.22715,-4.008459,814.3567
7,07 Castilla y León,9,09 Burgos,9903,09903 Villarcayo de Merindad de Castilla la Vieja,2066,1981,4047,42.9383,-3.572985,598.8633
7,07 Castilla y León,9,09 Burgos,9458,09458 Villariezo,393,326,719,42.26958,-3.733035,862.4636
7,07 Castilla y León,9,09 Burgos,9460,09460 Villasandino,101,77,178,42.37226,-4.109077,792.2771
7,07 Castilla y León,9,09 Burgos,9463,09463 Villasur de Herreros,160,113,273,42.30821,-3.395027,1030.04
7,07 Castilla y León,9,09 Burgos,9464,09464 Villatuelda,28,25,53,41.81512,-3.882187,858.7932
7,07 Castilla y León,9,09 Burgos,9466,09466 Villaverde del Monte,64,44,108,42.16069,-3.814537,848.5208
7,07 Castilla y León,9,09 Burgos,9467,09467 Villaverde-Mogina,50,25,75,42.1601,-4.050792,773.155
7,07 Castilla y León,9,09 Burgos,9471,09471 Villayerno Morquillas,107,98,205,42.39547,-3.639612,911.3355
7,07 Castilla y León,9,09 Burgos,9472,09472 Villazopeque,31,21,52,42.19885,-4.016426,782.1231
7,07 Castilla y León,9,09 Burgos,9473,09473 Villegas,41,38,79,42.46752,-4.017189,823.0
7,07 Castilla y León,9,09 Burgos,9476,09476 Villoruebo,43,20,63,42.16848,-3.441567,1121.721
7,07 Castilla y León,9,09 Burgos,9424,09424 Viloria de Rioja,23,14,37,42.42577,-3.100409,797.8878
7,07 Castilla y León,9,09 Burgos,9425,09425 Vilviestre del Pinar,279,225,504,41.95218,-3.078111,1125.399
7,07 Castilla y León,9,09 Burgos,9478,09478 Vizcaínos,35,5,40,42.10159,-3.267122,1025.813
7,07 Castilla y León,9,09 Burgos,9480,09480 Zael,58,57,115,42.10968,-3.823925,843.672
7,07 Castilla y León,9,09 Burgos,9482,09482 Zarzosa de Río Pisuerga,20,11,31,42.53617,-4.268831,821.7172
7,07 Castilla y León,9,09 Burgos,9483,09483 Zazuar,109,100,209,41.69591,-3.555112,839.9166
7,07 Castilla y León,9,09 Burgos,9485,09485 Zuñeda,30,27,57,42.60449,-3.226378,719.7062
7,07 Castilla y León,9,09 Burgos,9398,09398 Úrbel del Castillo,43,15,58,42.62002,-3.843711,939.2537
2,02 Aragón,44,44 Teruel,44001,44001 Ababuj,44,30,74,40.54846,-0.8077833,1368.157
2,02 Aragón,44,44 Teruel,44002,44002 Abejuela,37,20,57,39.91035,-0.8941151,1164.137
2,02 Aragón,44,44 Teruel,44003,44003 Aguatón,7,10,17,40.67128,-1.234348,1226.572
2,02 Aragón,44,44 Teruel,44004,44004 Aguaviva,261,286,547,40.82281,-0.197559,547.9809
2,02 Aragón,44,44 Teruel,44005,44005 Aguilar del Alfambra,45,37,82,40.59013,-0.7964078,1299.894
2,02 Aragón,44,44 Teruel,44006,44006 Alacón,108,100,208,41.02371,-0.6967831,685.4042
2,02 Aragón,44,44 Teruel,44007,44007 Alba,112,75,187,40.61812,-1.345689,978.1422
2,02 Aragón,44,44 Teruel,44008,44008 Albalate del Arzobispo,1007,926,1933,41.12081,-0.510963,347.3883
2,02 Aragón,44,44 Teruel,44009,44009 Albarracín,516,486,1002,40.40652,-1.444402,1157.773
2,02 Aragón,44,44 Teruel,44010,44010 Albentosa,153,146,299,40.10305,-0.7695187,951.7792
2,02 Aragón,44,44 Teruel,44011,44011 Alcaine,25,14,39,40.95359,-0.7054526,652.5018
2,02 Aragón,44,44 Teruel,44012,44012 Alcalá de la Selva,212,166,378,40.37181,-0.7197202,1403.888
2,02 Aragón,44,44 Teruel,44013,44013 Alcañiz,8120,8127,16247,41.04895,-0.1306302,341.0952
2,02 Aragón,44,44 Teruel,44014,44014 Alcorisa,1644,1590,3234,40.89169,-0.3806293,639.8223
2,02 Aragón,44,44 Teruel,44016,44016 Alfambra,261,226,487,40.54725,-1.033759,1045.46
2,02 Aragón,44,44 Teruel,44017,44017 Aliaga,202,143,345,40.67419,-0.7019678,1111.888
2,02 Aragón,44,44 Teruel,44021,44021 Allepuz,63,61,124,40.49272,-0.7275794,1449.011
2,02 Aragón,44,44 Teruel,44022,44022 Alloza,283,268,551,40.96944,-0.5302091,664.2663
2,02 Aragón,44,44 Teruel,44023,44023 Allueva,20,10,30,40.98565,-1.042622,1199.221
2,02 Aragón,44,44 Teruel,44018,44018 Almohaja,10,2,12,40.60515,-1.437312,1198.996
2,02 Aragón,44,44 Teruel,44019,44019 Alobras,45,24,69,40.17833,-1.388046,1108.156
2,02 Aragón,44,44 Teruel,44020,44020 Alpeñés,13,13,26,40.79881,-1.065551,1228.397
2,02 Aragón,44,44 Teruel,44024,44024 Anadón,21,13,34,40.98174,-0.9833327,1114.096
2,02 Aragón,44,44 Teruel,44025,44025 Andorra,3591,3667,7258,40.97544,-0.4436573,721.1627
2,02 Aragón,44,44 Teruel,44026,44026 Arcos de las Salinas,69,41,110,39.99099,-1.042252,1062.09
2,02 Aragón,44,44 Teruel,44027,44027 Arens de Lledó,90,104,194,40.99172,0.2717271,365.9177
2,02 Aragón,44,44 Teruel,44028,44028 Argente,103,98,201,40.68888,-1.163326,1250.66
2,02 Aragón,44,44 Teruel,44029,44029 Ariño,327,305,632,41.03015,-0.5921203,524.2899
2,02 Aragón,44,44 Teruel,44031,44031 Azaila,56,39,95,41.29047,-0.4952874,275.2942
2,02 Aragón,44,44 Teruel,44035,44035 Barrachina,64,51,115,40.89761,-1.140161,1043.846
2,02 Aragón,44,44 Teruel,44034,44034 Bañón,86,69,155,40.83926,-1.190015,1136.515
2,02 Aragón,44,44 Teruel,44036,44036 Bea,18,9,27,41.03651,-1.146732,1130.035
2,02 Aragón,44,44 Teruel,44037,44037 Beceite,289,273,562,40.83106,0.1795601,556.1799
2,02 Aragón,44,44 Teruel,44039,44039 Bello,107,106,213,40.92228,-1.499419,1007.419
2,02 Aragón,44,44 Teruel,44038,44038 Belmonte de San José,69,66,135,40.87395,-0.0630138,658.2455
2,02 Aragón,44,44 Teruel,44040,44040 Berge,113,103,216,40.85691,-0.426644,719.4134
2,02 Aragón,44,44 Teruel,44041,44041 Bezas,40,28,68,40.33197,-1.32469,1175.002
2,02 Aragón,44,44 Teruel,44042,44042 Blancas,79,55,134,40.81325,-1.48246,1049.592
2,02 Aragón,44,44 Teruel,44043,44043 Blesa,54,22,76,41.05129,-0.8843605,770.5961
2,02 Aragón,44,44 Teruel,44044,44044 Bordón,66,47,113,40.68736,-0.3218952,821.2313
2,02 Aragón,44,44 Teruel,44045,44045 Bronchales,250,201,451,40.50909,-1.589083,1574.81
2,02 Aragón,44,44 Teruel,44046,44046 Bueña,28,27,55,40.70864,-1.267302,1221.145
2,02 Aragón,44,44 Teruel,44047,44047 Burbáguena,191,161,352,41.01594,-1.337462,817.4083
2,02 Aragón,44,44 Teruel,44032,44032 Bádenas,15,9,24,41.09168,-1.121329,1000.731
2,02 Aragón,44,44 Teruel,44033,44033 Báguena,170,125,295,41.04003,-1.356289,806.7857
2,02 Aragón,44,44 Teruel,44048,44048 Cabra de Mora,41,25,66,40.31739,-0.8070812,1092.803
2,02 Aragón,44,44 Teruel,44049,44049 Calaceite,477,483,960,41.01737,0.1883228,515.0114
2,02 Aragón,44,44 Teruel,44050,44050 Calamocha,2274,2268,4542,40.92026,-1.300972,885.8004
2,02 Aragón,44,44 Teruel,44051,44051 Calanda,1832,1846,3678,40.94182,-0.2341148,459.9382
2,02 Aragón,44,44 Teruel,44052,44052 Calomarde,45,29,74,40.37254,-1.575251,1319.318
2,02 Aragón,44,44 Teruel,44054,44054 Camarena de la Sierra,76,66,142,40.1476,-1.040907,1299.181
2,02 Aragón,44,44 Teruel,44055,44055 Camarillas,71,49,120,40.61241,-0.7541127,1322.207
2,02 Aragón,44,44 Teruel,44053,44053 Camañas,69,58,127,40.64226,-1.137267,1234.744
2,02 Aragón,44,44 Teruel,44056,44056 Caminreal,321,282,603,40.83794,-1.325887,922.4971
2,02 Aragón,44,44 Teruel,44059,44059 Cantavieja,371,348,719,40.52803,-0.4055863,1303.577
2,02 Aragón,44,44 Teruel,44064,44064 Cascante del Río,39,26,65,40.1959,-1.11522,986.0148
2,02 Aragón,44,44 Teruel,44065,44065 Castejón de Tornos,39,27,66,40.99822,-1.425183,1084.944
2,02 Aragón,44,44 Teruel,44066,44066 Castel de Cabra,46,38,84,40.80246,-0.6970078,1089.548
2,02 Aragón,44,44 Teruel,44070,"44070 Castellar, El",37,19,56,40.36524,-0.8173128,1246.68
2,02 Aragón,44,44 Teruel,44071,44071 Castellote,340,323,663,40.80043,-0.3202745,791.4321
2,02 Aragón,44,44 Teruel,44067,44067 Castelnou,51,48,99,41.22842,-0.364945,194.6102
2,02 Aragón,44,44 Teruel,44068,44068 Castelserás,422,379,801,40.98142,-0.1479251,359.8336
2,02 Aragón,44,44 Teruel,44062,44062 Cañada Vellida,24,14,38,40.7075,-0.9136373,1314.846
2,02 Aragón,44,44 Teruel,44060,44060 Cañada de Benatanduz,24,15,39,40.58067,-0.5349099,1420.062
2,02 Aragón,44,44 Teruel,44061,"44061 Cañada de Verich, La",48,32,80,40.86644,-0.0995028,743.9012
2,02 Aragón,44,44 Teruel,44063,44063 Cañizar del Olivar,65,46,111,40.81605,-0.6457179,961.6534
2,02 Aragón,44,44 Teruel,44074,44074 Cedrillas,334,313,647,40.43633,-0.8514571,1353.48
2,02 Aragón,44,44 Teruel,44075,44075 Celadas,189,140,329,40.4751,-1.1496,1119.179
2,02 Aragón,44,44 Teruel,44076,44076 Cella,1383,1307,2690,40.4551,-1.286764,1033.89
2,02 Aragón,44,44 Teruel,44077,"44077 Cerollera, La",48,29,77,40.84003,-0.055186,846.5733
2,02 Aragón,44,44 Teruel,44080,"44080 Codoñera, La",172,149,321,40.93358,-0.0862302,499.7471
2,02 Aragón,44,44 Teruel,44082,44082 Corbalán,58,60,118,40.4036,-0.9857588,1262.557
2,02 Aragón,44,44 Teruel,44084,44084 Cortes de Aragón,31,34,65,40.97435,-0.8356173,930.5992
2,02 Aragón,44,44 Teruel,44085,44085 Cosa,36,26,62,40.8343,-1.136364,1192.21
2,02 Aragón,44,44 Teruel,44086,44086 Cretas,289,281,570,40.92919,0.2118405,569.0511
2,02 Aragón,44,44 Teruel,44087,44087 Crivillén,53,38,91,40.88327,-0.5752621,795.6636
2,02 Aragón,44,44 Teruel,44088,"44088 Cuba, La",24,26,50,40.59166,-0.2970706,878.1436
2,02 Aragón,44,44 Teruel,44089,44089 Cubla,38,20,58,40.21148,-1.079226,1095.818
2,02 Aragón,44,44 Teruel,44090,44090 Cucalón,53,26,79,41.08574,-1.214002,1034.456
2,02 Aragón,44,44 Teruel,44092,"44092 Cuervo, El",45,50,95,40.15096,-1.325314,909.1442
2,02 Aragón,44,44 Teruel,44094,44094 Cuevas Labradas,72,64,136,40.45322,-1.05266,967.5995
2,02 Aragón,44,44 Teruel,44093,44093 Cuevas de Almudén,61,54,115,40.71449,-0.8305358,1274.424
2,02 Aragón,44,44 Teruel,44096,44096 Ejulve,81,88,169,40.77497,-0.5545593,1111.811
2,02 Aragón,44,44 Teruel,44097,44097 Escorihuela,69,72,141,40.54573,-0.9731783,1135.115
2,02 Aragón,44,44 Teruel,44099,44099 Escucha,417,355,772,40.79532,-0.8095553,1070.983
2,02 Aragón,44,44 Teruel,44100,44100 Estercuel,116,87,203,40.85538,-0.63077,822.3273
2,02 Aragón,44,44 Teruel,44101,44101 Ferreruela de Huerva,46,32,78,41.06351,-1.233128,1016.397
2,02 Aragón,44,44 Teruel,44102,44102 Fonfría,20,15,35,40.99593,-1.08479,1248.398
2,02 Aragón,44,44 Teruel,44103,44103 Formiche Alto,90,68,158,40.32515,-0.8938176,1119.593
2,02 Aragón,44,44 Teruel,44106,44106 Fortanete,122,94,216,40.50564,-0.523106,1366.681
2,02 Aragón,44,44 Teruel,44107,44107 Foz-Calanda,146,135,281,40.92335,-0.2674085,503.1189
2,02 Aragón,44,44 Teruel,44108,"44108 Fresneda, La",255,204,459,40.928,0.0749166,551.9633
2,02 Aragón,44,44 Teruel,44109,44109 Frías de Albarracín,61,51,112,40.33777,-1.61514,1459.496
2,02 Aragón,44,44 Teruel,44110,44110 Fuenferrada,23,12,35,40.86872,-1.011204,1109.536
2,02 Aragón,44,44 Teruel,44111,44111 Fuentes Calientes,49,33,82,40.70115,-0.9790183,1218.51
2,02 Aragón,44,44 Teruel,44112,44112 Fuentes Claras,235,200,435,40.86362,-1.323613,911.9739
2,02 Aragón,44,44 Teruel,44113,44113 Fuentes de Rubielos,87,69,156,40.16914,-0.6190795,960.2522
2,02 Aragón,44,44 Teruel,44114,44114 Fuentespalda,144,145,289,40.80629,0.0646729,717.0623
2,02 Aragón,44,44 Teruel,44105,44105 Fórnoles,38,34,72,40.89391,-0.0040137,713.966
2,02 Aragón,44,44 Teruel,44115,44115 Galve,75,69,144,40.65557,-0.8808522,1184.569
2,02 Aragón,44,44 Teruel,44116,44116 Gargallo,46,41,87,40.83582,-0.5847404,944.585
2,02 Aragón,44,44 Teruel,44117,44117 Gea de Albarracín,256,211,467,40.41083,-1.34803,1039.181
2,02 Aragón,44,44 Teruel,44118,"44118 Ginebrosa, La",110,86,196,40.87043,-0.1334234,706.7698
2,02 Aragón,44,44 Teruel,44119,44119 Griegos,88,54,142,40.42653,-1.710974,1601.854
2,02 Aragón,44,44 Teruel,44120,44120 Guadalaviar,127,110,237,40.38779,-1.717363,1526.078
2,02 Aragón,44,44 Teruel,44121,44121 Gúdar,43,30,73,40.44069,-0.720406,1583.481
2,02 Aragón,44,44 Teruel,44123,44123 Hinojosa de Jarque,59,40,99,40.69128,-0.78589,1217.436
2,02 Aragón,44,44 Teruel,44124,"44124 Hoz de la Vieja, La",46,41,87,40.92379,-0.8433804,932.5383
2,02 Aragón,44,44 Teruel,44125,44125 Huesa del Común,35,22,57,41.00974,-0.919908,874.5453
2,02 Aragón,44,44 Teruel,44122,44122 Híjar,902,858,1760,41.17572,-0.451008,286.6444
2,02 Aragón,44,44 Teruel,44126,"44126 Iglesuela del Cid, La",193,184,377,40.48194,-0.3190694,1231.687
2,02 Aragón,44,44 Teruel,44127,44127 Jabaloyas,40,23,63,40.24036,-1.407509,1405.788
2,02 Aragón,44,44 Teruel,44128,44128 Jarque de la Val,30,32,62,40.70321,-0.801036,1263.365
2,02 Aragón,44,44 Teruel,44129,44129 Jatiel,29,20,49,41.21877,-0.3813306,209.4427
2,02 Aragón,44,44 Teruel,44130,44130 Jorcas,22,17,39,40.54332,-0.7536469,1337.114
2,02 Aragón,44,44 Teruel,44131,44131 Josa,21,14,35,40.95604,-0.7673877,772.5401
2,02 Aragón,44,44 Teruel,44132,44132 Lagueruela,42,29,71,41.04225,-1.192358,1070.561
2,02 Aragón,44,44 Teruel,44133,44133 Lanzuela,16,8,24,41.09767,-1.204139,1013.573
2,02 Aragón,44,44 Teruel,44135,44135 Libros,58,44,102,40.16194,-1.234506,780.3804
2,02 Aragón,44,44 Teruel,44136,44136 Lidón,32,24,56,40.71624,-1.11308,1210.994
2,02 Aragón,44,44 Teruel,44137,44137 Linares de Mora,135,98,233,40.32256,-0.5739371,1315.215
2,02 Aragón,44,44 Teruel,44141,44141 Lledó,78,75,153,40.95488,0.2769528,462.8823
2,02 Aragón,44,44 Teruel,44138,44138 Loscos,73,39,112,41.08124,-1.044818,982.0676
2,02 Aragón,44,44 Teruel,44142,44142 Maicas,21,14,35,40.966,-0.8897479,956.8483
2,02 Aragón,44,44 Teruel,44143,44143 Manzanera,298,241,539,40.05788,-0.8298928,992.3011
2,02 Aragón,44,44 Teruel,44144,44144 Martín del Río,177,193,370,40.84419,-0.895496,916.4581
2,02 Aragón,44,44 Teruel,44145,44145 Mas de las Matas,627,598,1225,40.83395,-0.2415907,501.934
2,02 Aragón,44,44 Teruel,44146,"44146 Mata de los Olmos, La",143,128,271,40.86584,-0.5210474,906.572
2,02 Aragón,44,44 Teruel,44147,44147 Mazaleón,249,232,481,41.04979,0.1039728,351.4925
2,02 Aragón,44,44 Teruel,44148,44148 Mezquita de Jarque,45,36,81,40.72208,-0.8684379,1257.285
2,02 Aragón,44,44 Teruel,44149,44149 Mirambel,62,45,107,40.58709,-0.3423839,917.4668
2,02 Aragón,44,44 Teruel,44150,44150 Miravete de la Sierra,21,11,32,40.57729,-0.6942516,1224.324
2,02 Aragón,44,44 Teruel,44151,44151 Molinos,124,104,228,40.81963,-0.450496,845.5135
2,02 Aragón,44,44 Teruel,44152,44152 Monforte de Moyuela,50,25,75,41.05423,-1.014965,1010.717
2,02 Aragón,44,44 Teruel,44153,44153 Monreal del Campo,1244,1297,2541,40.7903,-1.354099,944.271
2,02 Aragón,44,44 Teruel,44154,44154 Monroyo,170,138,308,40.7874,-0.0317478,863.434
2,02 Aragón,44,44 Teruel,44155,44155 Montalbán,595,570,1165,40.83571,-0.7995237,852.6946
2,02 Aragón,44,44 Teruel,44156,44156 Monteagudo del Castillo,25,18,43,40.45858,-0.8180161,1463.322
2,02 Aragón,44,44 Teruel,44157,44157 Monterde de Albarracín,34,24,58,40.49734,-1.491821,1284.938
2,02 Aragón,44,44 Teruel,44158,44158 Mora de Rubielos,807,811,1618,40.25319,-0.7525505,1052.556
2,02 Aragón,44,44 Teruel,44159,44159 Moscardón,33,28,61,40.33262,-1.537196,1402.289
2,02 Aragón,44,44 Teruel,44160,44160 Mosqueruela,297,247,544,40.36135,-0.4491089,1476.994
2,02 Aragón,44,44 Teruel,44161,44161 Muniesa,307,265,572,41.03386,-0.8120759,785.425
2,02 Aragón,44,44 Teruel,44163,44163 Noguera de Albarracín,76,54,130,40.46058,-1.597306,1394.706
2,02 Aragón,44,44 Teruel,44164,44164 Nogueras,22,10,32,41.13451,-1.066893,855.6604
